Category,Team/All_Teams,Place,Player,Record,Year,Team,Opponent
Assists,15,21,1821,1,2018,15,10
Assists,15,22,89,1,2018,15,17
Assists,15,23,704,1,2018,15,17
Assists,15,24,868,1,2018,15,17
Assists,15,25,1023,1,2018,15,17
Assists,15,26,1127,1,2018,15,17
Assists,15,27,1821,1,2018,15,17
Assists,15,28,3945,1,2018,15,17
Assists,15,29,1127,1,2018,15,26
Assists,15,30,1821,1,2018,15,26
Sacks,15,0,1010,20,2018,15,17
Sacks,15,1,868,15,2018,15,17
Sacks,15,2,224,10,2018,15,17
Sacks,15,3,236,5,2018,15,17
Sacks,15,4,1010,5,2018,15,26
Sacks,15,5,1625,5,2018,15,26
Hurries,15,0,1010,2,2018,15,10
Hurries,15,1,1010,2,2018,15,17
Hurries,15,2,89,2,2018,15,26
Hurries,15,3,224,2,2018,15,26
Hurries,15,4,89,1,2018,15,10
Hurries,15,5,224,1,2018,15,10
Hurries,15,6,868,1,2018,15,10
Hurries,15,7,1625,1,2018,15,10
Hurries,15,8,89,1,2018,15,17
Hurries,15,9,704,1,2018,15,26
Hurries,15,10,1010,1,2018,15,26
Blocked Passes,15,0,1010,1,2018,15,17
Field Goals,15,0,220,3,2018,15,26
Field Goals,15,1,220,2,2018,15,10
Key Run Blocks,15,0,1623,4,2018,15,10
Key Run Blocks,15,1,3591,4,2018,15,17
Key Run Blocks,15,2,1542,3,2018,15,17
Key Run Blocks,15,3,635,2,2018,15,10
Key Run Blocks,15,4,2664,2,2018,15,10
Key Run Blocks,15,5,3591,2,2018,15,10
Key Run Blocks,15,6,2664,1,2018,15,17
Key Run Blocks,15,7,2664,1,2018,15,26
Key Run Blocks,15,8,3591,1,2018,15,26
Key Run Opportunities,15,0,1623,10,2018,15,10
Key Run Opportunities,15,1,1542,9,2018,15,17
Key Run Opportunities,15,2,2664,5,2018,15,10
Key Run Opportunities,15,3,3591,5,2018,15,17
Key Run Opportunities,15,4,1542,5,2018,15,26
Key Run Opportunities,15,5,1542,4,2018,15,10
Key Run Opportunities,15,6,3591,4,2018,15,10
Key Run Opportunities,15,7,3591,4,2018,15,26
Key Run Opportunities,15,8,635,3,2018,15,10
Key Run Opportunities,15,9,1623,3,2018,15,26
Key Run Opportunities,15,10,635,2,2018,15,17
Key Run Opportunities,15,11,1623,2,2018,15,17
Key Run Opportunities,15,12,2664,2,2018,15,17
Key Run Opportunities,15,13,2664,1,2018,15,26
Passes Defensed,15,0,704,3,2018,15,10
Passes Defensed,15,1,354,1,2018,15,10
Passes Defensed,15,2,446,1,2018,15,10
Passes Defensed,15,3,636,1,2018,15,10
Passes Defensed,15,4,1023,1,2018,15,10
Passes Defensed,15,5,1821,1,2018,15,10
Passes Defensed,15,6,3945,1,2018,15,10
Passes Defensed,15,7,446,1,2018,15,17
Passes Defensed,15,8,1127,1,2018,15,17
Passes Defensed,15,9,636,1,2018,15,26
Passes Defensed,15,10,704,1,2018,15,26
Passes Defensed,15,11,1023,1,2018,15,26
Passes Defensed,15,12,2274,1,2018,15,26
Punt Return Yards,15,0,446,30,2018,15,10
Punt Return Yards,15,1,446,14,2018,15,26
Punt Return Yards,15,2,446,9,2018,15,17
Kickoff Return Yards,15,0,1127,64,2018,15,17
Kickoff Return Yards,15,1,1127,47,2018,15,26
Kickoff Return Yards,15,2,446,27,2018,15,10
Kickoff Return Yards,15,3,1127,21,2018,15,10
Points Scored,15,0,220,10,2018,15,26
Points Scored,15,1,220,9,2018,15,10
Points Scored,15,2,352,6,2018,15,10
Points Scored,15,3,618,6,2018,15,10
Points Scored,15,4,957,6,2018,15,10
Points Scored,15,5,352,6,2018,15,17
Points Scored,15,6,957,6,2018,15,17
Points Scored,15,7,1341,6,2018,15,17
Points Scored,15,8,3352,6,2018,15,17
Points Scored,15,9,1418,6,2018,15,26
Points Scored,15,10,220,4,2018,15,17
Yards from Scrimmage,15,0,957,135,2018,15,10
Yards from Scrimmage,15,1,1514,90,2018,15,10
Yards from Scrimmage,15,2,1418,83,2018,15,26
Yards from Scrimmage,15,3,352,79,2018,15,10
Yards from Scrimmage,15,4,352,77,2018,15,17
Yards from Scrimmage,15,5,618,77,2018,15,17
Yards from Scrimmage,15,6,957,63,2018,15,26
Yards from Scrimmage,15,7,352,61,2018,15,26
Yards from Scrimmage,15,8,592,54,2018,15,10
Yards from Scrimmage,15,9,3352,52,2018,15,17
Yards from Scrimmage,15,10,1514,48,2018,15,17
Yards from Scrimmage,15,11,618,47,2018,15,10
Yards from Scrimmage,15,12,1453,41,2018,15,26
Yards from Scrimmage,15,13,1453,38,2018,15,10
Yards from Scrimmage,15,14,874,36,2018,15,17
Yards from Scrimmage,15,15,957,33,2018,15,17
Yards from Scrimmage,15,16,874,32,2018,15,10
Yards from Scrimmage,15,17,1418,30,2018,15,10
Yards from Scrimmage,15,18,1453,26,2018,15,17
Yards from Scrimmage,15,19,618,24,2018,15,26
Yards from Scrimmage,15,20,1418,18,2018,15,17
Yards from Scrimmage,15,21,874,16,2018,15,26
Yards from Scrimmage,15,22,1341,16,2018,15,26
Yards from Scrimmage,15,23,1341,9,2018,15,17
Yards from Scrimmage,15,24,1514,9,2018,15,26
Yards from Scrimmage,15,25,592,8,2018,15,26
All-Purpose Yards,15,0,957,135,2018,15,10
All-Purpose Yards,15,1,1514,90,2018,15,10
All-Purpose Yards,15,2,1418,83,2018,15,26
All-Purpose Yards,15,3,352,79,2018,15,10
All-Purpose Yards,15,4,352,77,2018,15,17
All-Purpose Yards,15,5,618,77,2018,15,17
All-Purpose Yards,15,6,1127,64,2018,15,17
All-Purpose Yards,15,7,957,63,2018,15,26
All-Purpose Yards,15,8,352,61,2018,15,26
All-Purpose Yards,15,9,446,57,2018,15,10
All-Purpose Yards,15,10,592,54,2018,15,10
All-Purpose Yards,15,11,3352,52,2018,15,17
All-Purpose Yards,15,12,1514,48,2018,15,17
All-Purpose Yards,15,13,618,47,2018,15,10
All-Purpose Yards,15,14,1127,47,2018,15,26
All-Purpose Yards,15,15,1453,41,2018,15,26
All-Purpose Yards,15,16,1453,38,2018,15,10
All-Purpose Yards,15,17,874,36,2018,15,17
All-Purpose Yards,15,18,957,33,2018,15,17
All-Purpose Yards,15,19,874,32,2018,15,10
All-Purpose Yards,15,20,1418,30,2018,15,10
All-Purpose Yards,15,21,636,28,2018,15,17
All-Purpose Yards,15,22,1453,26,2018,15,17
All-Purpose Yards,15,23,618,24,2018,15,26
All-Purpose Yards,15,24,1127,21,2018,15,10
All-Purpose Yards,15,25,1418,18,2018,15,17
All-Purpose Yards,15,26,1821,17,2018,15,17
All-Purpose Yards,15,27,874,16,2018,15,26
All-Purpose Yards,15,28,1341,16,2018,15,26
All-Purpose Yards,15,29,446,14,2018,15,26
All-Purpose Yards,15,30,446,9,2018,15,17
All-Purpose Yards,15,31,1341,9,2018,15,17
All-Purpose Yards,15,32,1514,9,2018,15,26
All-Purpose Yards,15,33,592,8,2018,15,26
Quarterback Rating,16,0,771,1488,2018,16,11
Quarterback Rating,16,1,771,909,2018,16,28
Pass Attempts,16,0,771,35,2018,16,28
Pass Attempts,16,1,771,28,2018,16,11
Pass Completions,16,0,771,21,2018,16,28
Pass Completions,16,1,771,19,2018,16,11
Completion Percentage,16,0,771,679,2018,16,11
Completion Percentage,16,1,771,600,2018,16,28
Passing Yards,16,0,771,340,2018,16,11
Passing Yards,16,1,771,326,2018,16,28
Yards per Pass Attempt,16,0,771,1214,2018,16,11
Yards per Pass Attempt,16,1,771,931,2018,16,28
Passing Touchdowns,16,0,771,5,2018,16,11
Times Sacked,16,0,771,3,2018,16,11
Times Sacked,16,1,771,2,2018,16,28
Rushing Attempts,16,0,3264,16,2018,16,11
Rushing Attempts,16,1,892,13,2018,16,28
Rushing Attempts,16,2,638,8,2018,16,11
Rushing Attempts,16,3,771,3,2018,16,11
Rushing Attempts,16,4,771,3,2018,16,28
Rushing Attempts,16,5,579,1,2018,16,28
Rushing Yards,16,0,3264,55,2018,16,11
Rushing Yards,16,1,892,28,2018,16,28
Rushing Yards,16,2,771,22,2018,16,28
Rushing Yards,16,3,771,4,2018,16,11
Yards per Carry,16,0,3264,344,2018,16,11
Rushing Touchdowns,16,0,892,1,2018,16,28
Receptions,16,0,739,6,2018,16,11
Receptions,16,1,579,5,2018,16,28
Receptions,16,2,225,4,2018,16,11
Receptions,16,3,579,4,2018,16,11
Receptions,16,4,739,4,2018,16,28
Receptions,16,5,225,3,2018,16,28
Receptions,16,6,892,3,2018,16,28
Receptions,16,7,1338,2,2018,16,11
Receptions,16,8,3264,2,2018,16,11
Receptions,16,9,556,2,2018,16,28
Receptions,16,10,1338,2,2018,16,28
Receptions,16,11,1949,1,2018,16,11
Receptions,16,12,638,1,2018,16,28
Receptions,16,13,1949,1,2018,16,28
Receiving Yards,16,0,739,125,2018,16,28
Receiving Yards,16,1,739,120,2018,16,11
Receiving Yards,16,2,579,92,2018,16,28
Receiving Yards,16,3,1949,69,2018,16,11
Receiving Yards,16,4,579,60,2018,16,11
Receiving Yards,16,5,1338,42,2018,16,28
Receiving Yards,16,6,1338,39,2018,16,11
Receiving Yards,16,7,225,35,2018,16,11
Receiving Yards,16,8,556,32,2018,16,28
Receiving Yards,16,9,225,23,2018,16,28
Receiving Yards,16,10,3264,17,2018,16,11
Receiving Yards,16,11,892,9,2018,16,28
Receiving Yards,16,12,1949,2,2018,16,28
Receiving Yards,16,13,638,1,2018,16,28
Yards per Reception,16,0,739,2000,2018,16,11
Yards per Reception,16,1,579,1840,2018,16,28
Receiving Touchdowns,16,0,1338,2,2018,16,11
Receiving Touchdowns,16,1,225,1,2018,16,11
Receiving Touchdowns,16,2,739,1,2018,16,11
Receiving Touchdowns,16,3,1949,1,2018,16,11
Targeted Passes,16,0,739,8,2018,16,11
Targeted Passes,16,1,225,7,2018,16,28
Targeted Passes,16,2,1338,7,2018,16,28
Targeted Passes,16,3,225,6,2018,16,11
Targeted Passes,16,4,579,6,2018,16,11
Targeted Passes,16,5,579,6,2018,16,28
Targeted Passes,16,6,739,5,2018,16,28
Targeted Passes,16,7,1338,4,2018,16,11
Targeted Passes,16,8,892,4,2018,16,28
Targeted Passes,16,9,3264,2,2018,16,11
Targeted Passes,16,10,556,2,2018,16,28
Targeted Passes,16,11,638,2,2018,16,28
Targeted Passes,16,12,1949,2,2018,16,28
Targeted Passes,16,13,638,1,2018,16,11
Targeted Passes,16,14,1949,1,2018,16,11
Passes Dropped,16,0,225,2,2018,16,28
Passes Dropped,16,1,1338,1,2018,16,28
Passes Dropped,16,2,1949,1,2018,16,28
Pass Defense Percentage,16,0,420,925,2018,16,11
Pass Defense Percentage,16,1,434,846,2018,16,11
Pass Defense Percentage,16,2,420,820,2018,16,28
Pass Defense Percentage,16,3,575,786,2018,16,11
Pass Defense Percentage,16,4,3101,775,2018,16,11
Pass Defense Percentage,16,5,241,770,2018,16,11
Pass Defense Percentage,16,6,882,770,2018,16,11
Pass Defense Percentage,16,7,566,769,2018,16,11
Pass Defense Percentage,16,8,241,754,2018,16,28
Pass Defense Percentage,16,9,1094,749,2018,16,11
Pass Defense Percentage,16,10,434,748,2018,16,28
Pass Defense Percentage,16,11,882,720,2018,16,28
Pass Defense Percentage,16,12,1094,720,2018,16,28
Pass Defense Percentage,16,13,575,711,2018,16,28
Tackles,16,0,241,7,2018,16,11
Tackles,16,1,434,7,2018,16,11
Tackles,16,2,882,7,2018,16,11
Tackles,16,3,241,7,2018,16,28
Tackles,16,4,434,7,2018,16,28
Tackles,16,5,882,6,2018,16,28
Tackles,16,6,1094,6,2018,16,28
Tackles,16,7,575,5,2018,16,11
Tackles,16,8,470,4,2018,16,11
Tackles,16,9,928,4,2018,16,11
Tackles,16,10,1488,4,2018,16,11
Tackles,16,11,420,4,2018,16,28
Tackles,16,12,566,4,2018,16,28
Tackles,16,13,575,4,2018,16,28
Tackles,16,14,566,3,2018,16,11
Tackles,16,15,1094,3,2018,16,11
Tackles,16,16,470,3,2018,16,28
Tackles,16,17,1086,3,2018,16,28
Tackles,16,18,1248,3,2018,16,28
Tackles,16,19,3101,3,2018,16,28
Tackles,16,20,420,2,2018,16,11
Tackles,16,21,1248,2,2018,16,11
Tackles,16,22,1379,2,2018,16,11
Tackles,16,23,138,2,2018,16,28
Tackles,16,24,1488,2,2018,16,28
Tackles,16,25,138,1,2018,16,11
Tackles,16,26,3019,1,2018,16,11
Tackles,16,27,3101,1,2018,16,11
Tackles,16,28,928,1,2018,16,28
Tackles,16,29,1379,1,2018,16,28
Tackles,16,30,3019,1,2018,16,28
Assists,16,0,434,5,2018,16,28
Assists,16,1,241,4,2018,16,11
Assists,16,2,882,4,2018,16,28
Assists,16,3,420,3,2018,16,11
Assists,16,4,434,3,2018,16,11
Assists,16,5,241,3,2018,16,28
Assists,16,6,470,2,2018,16,11
Assists,16,7,575,2,2018,16,11
Assists,16,8,882,2,2018,16,11
Assists,16,9,566,2,2018,16,28
Assists,16,10,566,1,2018,16,11
Assists,16,11,1248,1,2018,16,11
Assists,16,12,420,1,2018,16,28
Assists,16,13,575,1,2018,16,28
Assists,16,14,972,1,2018,16,28
Assists,16,15,1488,1,2018,16,28
Assists,16,16,3101,1,2018,16,28
Sacks,16,0,928,30,2018,16,11
Sacks,16,1,138,10,2018,16,11
Sacks,16,2,470,10,2018,16,11
Sacks,16,3,1488,10,2018,16,11
Sacks,16,4,138,10,2018,16,28
Hurries,16,0,434,2,2018,16,11
Hurries,16,1,972,2,2018,16,11
Hurries,16,2,928,2,2018,16,28
Hurries,16,3,882,1,2018,16,11
Hurries,16,4,1094,1,2018,16,28
Blocked Passes,16,0,1248,1,2018,16,11
Blocked Passes,16,1,1488,1,2018,16,11
Blocked Passes,16,2,972,1,2018,16,28
Blocked Passes,16,3,3019,1,2018,16,28
Field Goals,16,0,49,2,2018,16,28
Field Goals,16,1,49,1,2018,16,11
Key Run Blocks,16,0,812,2,2018,16,11
Key Run Blocks,16,1,2689,2,2018,16,11
Key Run Blocks,16,2,1036,1,2018,16,11
Key Run Blocks,16,3,364,1,2018,16,28
Key Run Blocks,16,4,812,1,2018,16,28
Key Run Blocks,16,5,2689,1,2018,16,28
Key Run Opportunities,16,0,1036,9,2018,16,11
Key Run Opportunities,16,1,812,4,2018,16,11
Key Run Opportunities,16,2,984,4,2018,16,11
Key Run Opportunities,16,3,2689,4,2018,16,11
Key Run Opportunities,16,4,364,4,2018,16,28
Key Run Opportunities,16,5,812,4,2018,16,28
Key Run Opportunities,16,6,225,2,2018,16,11
Key Run Opportunities,16,7,984,2,2018,16,28
Key Run Opportunities,16,8,2621,2,2018,16,28
Key Run Opportunities,16,9,2689,2,2018,16,28
Key Run Opportunities,16,10,364,1,2018,16,11
Key Run Opportunities,16,11,1949,1,2018,16,28
Passes Defensed,16,0,420,3,2018,16,11
Passes Defensed,16,1,434,2,2018,16,11
Passes Defensed,16,2,566,2,2018,16,28
Passes Defensed,16,3,241,1,2018,16,11
Passes Defensed,16,4,882,1,2018,16,11
Passes Defensed,16,5,1086,1,2018,16,11
Passes Defensed,16,6,1290,1,2018,16,11
Passes Defensed,16,7,420,1,2018,16,28
Punt Return Yards,16,0,3410,22,2018,16,11
Punt Return Yards,16,1,3410,11,2018,16,28
Kickoff Return Yards,16,0,420,96,2018,16,11
Kickoff Return Yards,16,1,420,24,2018,16,28
Kickoff Return Yards,16,2,739,21,2018,16,28
Points Scored,16,0,1338,12,2018,16,11
Points Scored,16,1,49,7,2018,16,11
Points Scored,16,2,49,7,2018,16,28
Points Scored,16,3,225,6,2018,16,11
Points Scored,16,4,739,6,2018,16,11
Points Scored,16,5,1949,6,2018,16,11
Points Scored,16,6,892,6,2018,16,28
Yards from Scrimmage,16,0,739,125,2018,16,28
Yards from Scrimmage,16,1,739,120,2018,16,11
Yards from Scrimmage,16,2,579,89,2018,16,28
Yards from Scrimmage,16,3,3264,72,2018,16,11
Yards from Scrimmage,16,4,1949,69,2018,16,11
Yards from Scrimmage,16,5,579,60,2018,16,11
Yards from Scrimmage,16,6,1338,42,2018,16,28
Yards from Scrimmage,16,7,1338,39,2018,16,11
Yards from Scrimmage,16,8,892,37,2018,16,28
Yards from Scrimmage,16,9,225,35,2018,16,11
Yards from Scrimmage,16,10,556,32,2018,16,28
Yards from Scrimmage,16,11,225,23,2018,16,28
Yards from Scrimmage,16,12,771,22,2018,16,28
Yards from Scrimmage,16,13,771,4,2018,16,11
Yards from Scrimmage,16,14,1949,2,2018,16,28
Yards from Scrimmage,16,15,638,1,2018,16,28
All-Purpose Yards,16,0,739,146,2018,16,28
All-Purpose Yards,16,1,739,120,2018,16,11
All-Purpose Yards,16,2,420,96,2018,16,11
All-Purpose Yards,16,3,579,89,2018,16,28
All-Purpose Yards,16,4,3264,72,2018,16,11
All-Purpose Yards,16,5,1949,69,2018,16,11
All-Purpose Yards,16,6,579,60,2018,16,11
All-Purpose Yards,16,7,1338,42,2018,16,28
All-Purpose Yards,16,8,1338,39,2018,16,11
All-Purpose Yards,16,9,892,37,2018,16,28
All-Purpose Yards,16,10,225,35,2018,16,11
All-Purpose Yards,16,11,556,32,2018,16,28
All-Purpose Yards,16,12,420,24,2018,16,28
All-Purpose Yards,16,13,225,23,2018,16,28
All-Purpose Yards,16,14,3410,22,2018,16,11
All-Purpose Yards,16,15,771,22,2018,16,28
All-Purpose Yards,16,16,3410,11,2018,16,28
All-Purpose Yards,16,17,771,4,2018,16,11
All-Purpose Yards,16,18,1949,2,2018,16,28
All-Purpose Yards,16,19,638,1,2018,16,28
Quarterback Rating,17,0,1008,721,2018,17,15
Quarterback Rating,17,1,147,664,2017,17,24
Pass Attempts,17,0,1008,51,2018,17,15
Pass Attempts,17,1,147,44,2017,17,24
Pass Completions,17,0,1008,34,2018,17,15
Pass Completions,17,1,147,26,2017,17,24
Completion Percentage,17,0,1008,667,2018,17,15
Completion Percentage,17,1,147,591,2017,17,24
Passing Yards,17,0,1008,297,2018,17,15
Passing Yards,17,1,147,260,2017,17,24
Yards per Pass Attempt,17,0,147,591,2017,17,24
Yards per Pass Attempt,17,1,1008,582,2018,17,15
Passing Touchdowns,17,0,1008,1,2018,17,15
Times Sacked,17,0,147,5,2017,17,24
Times Sacked,17,1,1008,5,2018,17,15
Rushing Attempts,17,0,1008,12,2018,17,15
Rushing Attempts,17,1,1310,10,2017,17,24
Rushing Attempts,17,2,103,7,2018,17,15
Rushing Attempts,17,3,1310,7,2018,17,15
Rushing Attempts,17,4,1639,4,2017,17,24
Rushing Attempts,17,5,147,2,2017,17,24
Rushing Attempts,17,6,1539,2,2017,17,24
Rushing Attempts,17,7,1492,1,2018,17,15
Rushing Attempts,17,8,1539,1,2018,17,15
Rushing Yards,17,0,1008,65,2018,17,15
Rushing Yards,17,1,147,37,2017,17,24
Rushing Yards,17,2,1310,37,2017,17,24
Rushing Yards,17,3,1310,29,2018,17,15
Rushing Yards,17,4,103,21,2018,17,15
Rushing Yards,17,5,1539,8,2017,17,24
Rushing Yards,17,6,1539,5,2018,17,15
Rushing Yards,17,7,1639,2,2017,17,24
Receptions,17,0,1411,12,2017,17,24
Receptions,17,1,1411,9,2018,17,15
Receptions,17,2,578,8,2018,17,15
Receptions,17,3,82,6,2018,17,15
Receptions,17,4,228,5,2018,17,15
Receptions,17,5,1310,4,2017,17,24
Receptions,17,6,1492,3,2017,17,24
Receptions,17,7,1310,3,2018,17,15
Receptions,17,8,228,2,2017,17,24
Receptions,17,9,414,2,2017,17,24
Receptions,17,10,1539,2,2017,17,24
Receptions,17,11,103,2,2018,17,15
Receptions,17,12,75,1,2017,17,24
Receptions,17,13,694,1,2018,17,15
Receiving Yards,17,0,1411,154,2017,17,24
Receiving Yards,17,1,1411,97,2018,17,15
Receiving Yards,17,2,82,81,2018,17,15
Receiving Yards,17,3,578,55,2018,17,15
Receiving Yards,17,4,1492,54,2017,17,24
Receiving Yards,17,5,228,40,2018,17,15
Receiving Yards,17,6,228,14,2017,17,24
Receiving Yards,17,7,1310,14,2017,17,24
Receiving Yards,17,8,1539,14,2017,17,24
Receiving Yards,17,9,694,10,2018,17,15
Receiving Yards,17,10,103,7,2018,17,15
Receiving Yards,17,11,1310,7,2018,17,15
Receiving Yards,17,12,75,5,2017,17,24
Receiving Yards,17,13,414,5,2017,17,24
Yards per Reception,17,0,82,1350,2018,17,15
Yards per Reception,17,1,1411,1283,2017,17,24
Yards per Reception,17,2,1411,1078,2018,17,15
Yards per Reception,17,3,228,800,2018,17,15
Yards per Reception,17,4,578,688,2018,17,15
Receiving Touchdowns,17,0,103,1,2018,17,15
Targeted Passes,17,0,1411,16,2017,17,24
Targeted Passes,17,1,1411,16,2018,17,15
Targeted Passes,17,2,578,12,2018,17,15
Targeted Passes,17,3,1310,8,2017,17,24
Targeted Passes,17,4,1492,7,2017,17,24
Targeted Passes,17,5,82,7,2018,17,15
Targeted Passes,17,6,228,5,2017,17,24
Targeted Passes,17,7,228,5,2018,17,15
Targeted Passes,17,8,414,4,2017,17,24
Targeted Passes,17,9,103,3,2018,17,15
Targeted Passes,17,10,1310,3,2018,17,15
Targeted Passes,17,11,75,2,2017,17,24
Targeted Passes,17,12,1539,2,2017,17,24
Targeted Passes,17,13,694,2,2018,17,15
Targeted Passes,17,14,1492,2,2018,17,15
Passes Dropped,17,0,228,1,2017,17,24
Passes Dropped,17,1,1411,1,2017,17,24
Passes Dropped,17,2,578,1,2018,17,15
Passes Dropped,17,3,694,1,2018,17,15
Interceptions,17,0,1815,1,2017,17,24
Pass Defense Percentage,17,0,660,985,2018,17,15
Pass Defense Percentage,17,1,1815,957,2017,17,24
Pass Defense Percentage,17,2,1133,862,2017,17,24
Pass Defense Percentage,17,3,1156,825,2017,17,24
Pass Defense Percentage,17,4,1815,825,2018,17,15
Pass Defense Percentage,17,5,1156,729,2018,17,15
Pass Defense Percentage,17,6,1653,722,2017,17,24
Pass Defense Percentage,17,7,1025,690,2017,17,24
Pass Defense Percentage,17,8,660,586,2017,17,24
Pass Defense Percentage,17,9,3897,568,2018,17,15
Pass Defense Percentage,17,10,1653,555,2018,17,15
Tackles,17,0,660,10,2017,17,24
Tackles,17,1,1156,8,2017,17,24
Tackles,17,2,1025,5,2017,17,24
Tackles,17,3,1653,5,2017,17,24
Tackles,17,4,1653,5,2018,17,15
Tackles,17,5,1815,4,2017,17,24
Tackles,17,6,660,4,2018,17,15
Tackles,17,7,1461,4,2018,17,15
Tackles,17,8,1815,4,2018,17,15
Tackles,17,9,3897,4,2018,17,15
Tackles,17,10,3039,3,2017,17,24
Tackles,17,11,316,3,2018,17,15
Tackles,17,12,1025,3,2018,17,15
Tackles,17,13,1156,3,2018,17,15
Tackles,17,14,1596,3,2018,17,15
Tackles,17,15,621,2,2017,17,24
Tackles,17,16,1357,2,2017,17,24
Tackles,17,17,1596,2,2017,17,24
Tackles,17,18,1357,2,2018,17,15
Tackles,17,19,323,1,2017,17,24
Tackles,17,20,475,1,2017,17,24
Tackles,17,21,485,1,2017,17,24
Tackles,17,22,595,1,2017,17,24
Tackles,17,23,1133,1,2017,17,24
Tackles,17,24,82,1,2018,17,15
Tackles,17,25,269,1,2018,17,15
Tackles,17,26,323,1,2018,17,15
Tackles,17,27,595,1,2018,17,15
Tackles,17,28,1256,1,2018,17,15
Tackles,17,29,1411,1,2018,17,15
Tackles,17,30,2861,1,2018,17,15
Assists,17,0,660,3,2018,17,15
Assists,17,1,1357,2,2017,17,24
Assists,17,2,1596,2,2017,17,24
Assists,17,3,1025,2,2018,17,15
Assists,17,4,1596,2,2018,17,15
Assists,17,5,2861,2,2018,17,15
Assists,17,6,323,1,2017,17,24
Assists,17,7,475,1,2017,17,24
Assists,17,8,595,1,2017,17,24
Assists,17,9,660,1,2017,17,24
Assists,17,10,1653,1,2017,17,24
Assists,17,11,1815,1,2017,17,24
Assists,17,12,3039,1,2017,17,24
Assists,17,13,316,1,2018,17,15
Assists,17,14,321,1,2018,17,15
Assists,17,15,1156,1,2018,17,15
Assists,17,16,1256,1,2018,17,15
Assists,17,17,1357,1,2018,17,15
Assists,17,18,1653,1,2018,17,15
Assists,17,19,1815,1,2018,17,15
Sacks,17,0,1461,10,2018,17,15
Sacks,17,1,1596,5,2017,17,24
Sacks,17,2,3039,5,2017,17,24
Sacks,17,3,660,5,2018,17,15
Sacks,17,4,2861,5,2018,17,15
Hurries,17,0,1068,2,2017,17,24
Hurries,17,1,1583,2,2017,17,24
Hurries,17,2,323,1,2017,17,24
Hurries,17,3,621,1,2017,17,24
Hurries,17,4,316,1,2018,17,15
Hurries,17,5,1596,1,2018,17,15
Blocked Passes,17,0,621,1,2017,17,24
Field Goals,17,0,2815,3,2017,17,24
Field Goals,17,1,2815,2,2018,17,15
Key Run Blocks,17,0,1070,2,2017,17,24
Key Run Blocks,17,1,1730,2,2017,17,24
Key Run Blocks,17,2,186,2,2018,17,15
Key Run Blocks,17,3,1730,2,2018,17,15
Key Run Blocks,17,4,186,1,2017,17,24
Key Run Blocks,17,5,674,1,2018,17,15
Key Run Blocks,17,6,2711,1,2018,17,15
Key Run Opportunities,17,0,186,7,2018,17,15
Key Run Opportunities,17,1,186,5,2017,17,24
Key Run Opportunities,17,2,1730,5,2017,17,24
Key Run Opportunities,17,3,2711,5,2018,17,15
Key Run Opportunities,17,4,1070,3,2017,17,24
Key Run Opportunities,17,5,1730,3,2018,17,15
Key Run Opportunities,17,6,674,2,2017,17,24
Key Run Opportunities,17,7,60,1,2017,17,24
Key Run Opportunities,17,8,82,1,2018,17,15
Key Run Opportunities,17,9,414,1,2018,17,15
Key Run Opportunities,17,10,674,1,2018,17,15
Pancake Blocks,17,0,186,1,2017,17,24
Passes Defensed,17,0,660,2,2018,17,15
Passes Defensed,17,1,1133,1,2017,17,24
Punt Return Yards,17,0,1815,49,2017,17,24
Punt Return Yards,17,1,1815,29,2018,17,15
Kickoff Return Yards,17,0,1411,27,2017,17,24
Points Scored,17,0,2815,9,2017,17,24
Points Scored,17,1,2815,7,2018,17,15
Points Scored,17,2,103,6,2018,17,15
Yards from Scrimmage,17,0,1411,154,2017,17,24
Yards from Scrimmage,17,1,1411,97,2018,17,15
Yards from Scrimmage,17,2,82,81,2018,17,15
Yards from Scrimmage,17,3,1008,65,2018,17,15
Yards from Scrimmage,17,4,578,55,2018,17,15
Yards from Scrimmage,17,5,1492,54,2017,17,24
Yards from Scrimmage,17,6,1310,51,2017,17,24
Yards from Scrimmage,17,7,228,40,2018,17,15
Yards from Scrimmage,17,8,147,37,2017,17,24
Yards from Scrimmage,17,9,1310,36,2018,17,15
Yards from Scrimmage,17,10,103,28,2018,17,15
