Category,Team/All_Teams,Place,Player,Record,Year,Team,Opponent
Targeted Passes,6,1,1750,16,2018,6,22
Targeted Passes,6,2,1750,14,2017,6,2
Targeted Passes,6,3,1750,14,2018,6,4
Targeted Passes,6,4,1750,14,2018,6,23
Targeted Passes,6,5,1750,13,2018,6,13
Targeted Passes,6,6,1750,13,2018,6,2
Targeted Passes,6,7,1750,13,2018,6,27
Targeted Passes,6,8,1166,13,2018,6,11
Targeted Passes,6,9,1750,12,2017,6,10
Targeted Passes,6,10,1750,12,2017,6,28
Targeted Passes,6,11,311,11,2017,6,28
Targeted Passes,6,12,1120,11,2017,6,5
Targeted Passes,6,13,1120,11,2017,6,9
Targeted Passes,6,14,1750,11,2018,6,1
Targeted Passes,6,15,1750,11,2018,6,17
Targeted Passes,6,16,1750,10,2017,6,31
Targeted Passes,6,17,311,10,2017,6,22
Targeted Passes,6,18,1120,10,2017,6,11
Targeted Passes,6,19,1750,10,2017,6,11
Targeted Passes,6,20,537,10,2017,6,2
Targeted Passes,6,21,1750,10,2018,6,2
Targeted Passes,6,22,1750,10,2018,6,16
Targeted Passes,6,23,1750,10,2018,6,22
Targeted Passes,6,24,311,9,2017,6,10
Targeted Passes,6,25,237,9,2017,6,22
Targeted Passes,6,26,1120,9,2017,6,22
Targeted Passes,6,27,311,9,2017,6,30
Targeted Passes,6,28,1750,9,2017,6,22
Targeted Passes,6,29,1027,9,2018,6,17
Targeted Passes,6,30,559,8,2017,6,2
Targeted Passes,6,31,1750,8,2017,6,2
Targeted Passes,6,32,311,8,2017,6,31
Targeted Passes,6,33,311,8,2017,6,12
Targeted Passes,6,34,1120,8,2017,6,8
Targeted Passes,6,35,1120,8,2017,6,30
Targeted Passes,6,36,1750,8,2017,6,30
Targeted Passes,6,37,1120,8,2017,6,15
Targeted Passes,6,38,1750,8,2017,6,15
Targeted Passes,6,39,311,8,2018,6,2
Targeted Passes,6,40,1120,8,2018,6,20
Targeted Passes,6,41,311,8,2018,6,13
Targeted Passes,6,42,1750,8,2018,6,8
Targeted Passes,6,43,1750,8,2018,6,30
Targeted Passes,6,44,1946,8,2018,6,27
Targeted Passes,6,45,311,7,2017,6,2
Targeted Passes,6,46,237,7,2017,6,10
Targeted Passes,6,47,1120,7,2017,6,3
Targeted Passes,6,48,1750,7,2017,6,3
Targeted Passes,6,49,537,7,2017,6,11
Targeted Passes,6,50,1166,7,2017,6,9
Targeted Passes,6,51,311,7,2017,6,2
Targeted Passes,6,52,1166,7,2018,6,2
Targeted Passes,6,53,1750,7,2018,6,20
Targeted Passes,6,54,1946,7,2018,6,8
Targeted Passes,6,55,537,7,2018,6,23
Targeted Passes,6,56,311,7,2018,6,1
Targeted Passes,6,57,1120,6,2017,6,31
Targeted Passes,6,58,1120,6,2017,6,30
Targeted Passes,6,59,311,6,2017,6,3
Targeted Passes,6,60,537,6,2017,6,3
Targeted Passes,6,61,237,6,2017,6,11
Targeted Passes,6,62,311,6,2017,6,11
Targeted Passes,6,63,237,6,2017,6,28
Targeted Passes,6,64,311,6,2017,6,8
Targeted Passes,6,65,311,6,2017,6,22
Targeted Passes,6,66,537,6,2017,6,5
Targeted Passes,6,67,1120,6,2017,6,2
Targeted Passes,6,68,537,6,2018,6,4
Targeted Passes,6,69,311,6,2018,6,22
Targeted Passes,6,70,1120,6,2018,6,22
Targeted Passes,6,71,1166,6,2018,6,22
Targeted Passes,6,72,1120,6,2018,6,13
Targeted Passes,6,73,1166,6,2018,6,13
Targeted Passes,6,74,311,6,2018,6,30
Targeted Passes,6,75,1750,6,2018,6,30
Targeted Passes,6,76,1120,5,2017,6,10
Targeted Passes,6,77,237,5,2017,6,30
Targeted Passes,6,78,311,5,2017,6,30
Targeted Passes,6,79,537,5,2017,6,30
Targeted Passes,6,80,1166,5,2017,6,3
Targeted Passes,6,81,781,5,2017,6,12
Targeted Passes,6,82,1120,5,2017,6,12
Targeted Passes,6,83,1750,5,2017,6,12
Targeted Passes,6,84,537,5,2017,6,8
Targeted Passes,6,85,237,5,2017,6,22
Targeted Passes,6,86,1027,5,2017,6,5
Targeted Passes,6,87,1166,5,2017,6,5
Targeted Passes,6,88,311,5,2017,6,15
Targeted Passes,6,89,311,5,2017,6,9
Targeted Passes,6,90,1120,5,2018,6,2
Targeted Passes,6,91,311,5,2018,6,16
Targeted Passes,6,92,1670,5,2018,6,8
Targeted Passes,6,93,1670,5,2018,6,23
Targeted Passes,6,94,1225,5,2018,6,30
Targeted Passes,6,95,537,5,2018,6,27
Targeted Passes,6,96,537,5,2018,6,11
Targeted Passes,6,97,1027,5,2018,6,1
Targeted Passes,6,98,1946,5,2018,6,22
Targeted Passes,6,99,537,5,2018,6,30
Passes Dropped,6,0,1120,2,2017,6,31
Passes Dropped,6,1,1120,2,2017,6,22
Passes Dropped,6,2,311,2,2018,6,2
Passes Dropped,6,3,311,2,2018,6,22
Passes Dropped,6,4,1750,2,2018,6,22
Passes Dropped,6,5,311,2,2018,6,13
Passes Dropped,6,6,1166,1,2017,6,2
Passes Dropped,6,7,559,1,2017,6,31
Passes Dropped,6,8,237,1,2017,6,10
Passes Dropped,6,9,311,1,2017,6,10
Passes Dropped,6,10,1166,1,2017,6,10
Passes Dropped,6,11,1750,1,2017,6,10
Passes Dropped,6,12,1166,1,2017,6,3
Passes Dropped,6,13,311,1,2017,6,22
Passes Dropped,6,14,1166,1,2017,6,22
Passes Dropped,6,15,237,1,2017,6,11
Passes Dropped,6,16,1120,1,2017,6,11
Passes Dropped,6,17,1750,1,2017,6,11
Passes Dropped,6,18,1166,1,2017,6,12
Passes Dropped,6,19,1750,1,2017,6,28
Passes Dropped,6,20,1120,1,2017,6,8
Passes Dropped,6,21,1750,1,2017,6,30
Passes Dropped,6,22,311,1,2017,6,22
Passes Dropped,6,23,1166,1,2017,6,9
Passes Dropped,6,24,311,1,2017,6,2
Passes Dropped,6,25,1166,1,2017,6,2
Passes Dropped,6,26,537,1,2018,6,2
Passes Dropped,6,27,1750,1,2018,6,4
Passes Dropped,6,28,1946,1,2018,6,4
Passes Dropped,6,29,1120,1,2018,6,22
Passes Dropped,6,30,1027,1,2018,6,13
Passes Dropped,6,31,1750,1,2018,6,13
Passes Dropped,6,32,1166,1,2018,6,2
Passes Dropped,6,33,1691,1,2018,6,2
Passes Dropped,6,34,1750,1,2018,6,2
Passes Dropped,6,35,1670,1,2018,6,8
Passes Dropped,6,36,537,1,2018,6,23
Passes Dropped,6,37,1225,1,2018,6,23
Passes Dropped,6,38,1750,1,2018,6,23
Passes Dropped,6,39,1027,1,2018,6,30
Passes Dropped,6,40,1946,1,2018,6,30
Passes Dropped,6,41,1027,1,2018,6,27
Passes Dropped,6,42,1750,1,2018,6,27
Passes Dropped,6,43,1166,1,2018,6,11
Passes Dropped,6,44,311,1,2018,6,1
Passes Dropped,6,45,560,1,2018,6,1
Passes Dropped,6,46,1027,1,2018,6,1
Passes Dropped,6,47,1750,1,2018,6,1
Passes Dropped,6,48,560,1,2018,6,17
Passes Dropped,6,49,1225,1,2018,6,30
Interceptions,6,0,1425,2,2017,6,9
Interceptions,6,1,457,2,2018,6,22
Interceptions,6,2,195,1,2017,6,31
Interceptions,6,3,80,1,2017,6,10
Interceptions,6,4,437,1,2017,6,30
Interceptions,6,5,397,1,2017,6,22
Interceptions,6,6,457,1,2017,6,8
Interceptions,6,7,457,1,2017,6,30
Interceptions,6,8,1425,1,2017,6,30
Interceptions,6,9,685,1,2017,6,22
Interceptions,6,10,1425,1,2017,6,22
Interceptions,6,11,744,1,2017,6,5
Interceptions,6,12,1384,1,2017,6,5
Interceptions,6,13,437,1,2017,6,15
Interceptions,6,14,1384,1,2017,6,9
Interceptions,6,15,1384,1,2018,6,2
Interceptions,6,16,397,1,2018,6,16
Interceptions,6,17,457,1,2018,6,22
Interceptions,6,18,1425,1,2018,6,22
Interceptions,6,19,685,1,2018,6,2
Interceptions,6,20,1425,1,2018,6,30
Interceptions,6,21,397,1,2018,6,11
Interceptions,6,22,1231,1,2018,6,11
Interceptions,6,23,397,1,2018,6,17
Pass Defense Percentage,6,0,1425,1000,2017,6,22
Pass Defense Percentage,6,1,1384,1000,2017,6,5
Pass Defense Percentage,6,2,457,1000,2018,6,22
Pass Defense Percentage,6,3,1425,981,2017,6,9
Pass Defense Percentage,6,4,685,975,2017,6,22
Pass Defense Percentage,6,5,685,968,2017,6,30
Pass Defense Percentage,6,6,457,958,2017,6,8
Pass Defense Percentage,6,7,1280,945,2017,6,22
Pass Defense Percentage,6,8,685,945,2018,6,4
Pass Defense Percentage,6,9,397,944,2018,6,16
Pass Defense Percentage,6,10,457,942,2017,6,30
Pass Defense Percentage,6,11,744,942,2017,6,5
Pass Defense Percentage,6,12,80,934,2017,6,10
Pass Defense Percentage,6,13,1384,925,2017,6,8
Pass Defense Percentage,6,14,437,919,2017,6,30
Pass Defense Percentage,6,15,685,912,2018,6,2
Pass Defense Percentage,6,16,1425,905,2018,6,11
Pass Defense Percentage,6,17,685,894,2017,6,5
Pass Defense Percentage,6,18,1384,893,2018,6,2
Pass Defense Percentage,6,19,437,891,2018,6,20
Pass Defense Percentage,6,20,1384,888,2017,6,9
Pass Defense Percentage,6,21,397,886,2018,6,1
Pass Defense Percentage,6,22,397,878,2018,6,17
Pass Defense Percentage,6,23,685,876,2018,6,2
Pass Defense Percentage,6,24,1280,875,2018,6,23
Pass Defense Percentage,6,25,685,871,2017,6,8
Pass Defense Percentage,6,26,350,863,2017,6,15
Pass Defense Percentage,6,27,437,863,2017,6,15
Pass Defense Percentage,6,28,457,863,2018,6,22
Pass Defense Percentage,6,29,397,860,2017,6,22
Pass Defense Percentage,6,30,1280,858,2017,6,5
Pass Defense Percentage,6,31,1384,857,2018,6,17
Pass Defense Percentage,6,32,685,855,2018,6,30
Pass Defense Percentage,6,33,457,850,2017,6,22
Pass Defense Percentage,6,34,397,845,2018,6,11
Pass Defense Percentage,6,35,437,842,2017,6,30
Pass Defense Percentage,6,36,80,825,2017,6,30
Pass Defense Percentage,6,37,1280,825,2017,6,30
Pass Defense Percentage,6,38,744,825,2017,6,3
Pass Defense Percentage,6,39,1280,825,2017,6,12
Pass Defense Percentage,6,40,744,825,2017,6,28
Pass Defense Percentage,6,41,744,825,2017,6,2
Pass Defense Percentage,6,42,397,825,2018,6,4
Pass Defense Percentage,6,43,685,825,2018,6,16
Pass Defense Percentage,6,44,437,825,2018,6,27
Pass Defense Percentage,6,45,457,825,2018,6,11
Pass Defense Percentage,6,46,1280,825,2018,6,11
Pass Defense Percentage,6,47,437,821,2017,6,22
Pass Defense Percentage,6,48,1425,821,2017,6,5
Pass Defense Percentage,6,49,685,821,2018,6,17
Pass Defense Percentage,6,50,437,820,2018,6,2
Pass Defense Percentage,6,51,457,820,2018,6,2
Pass Defense Percentage,6,52,437,820,2018,6,8
Pass Defense Percentage,6,53,457,820,2018,6,8
Pass Defense Percentage,6,54,437,820,2018,6,30
Pass Defense Percentage,6,55,457,820,2018,6,30
Pass Defense Percentage,6,56,457,819,2018,6,20
Pass Defense Percentage,6,57,2255,819,2018,6,20
Pass Defense Percentage,6,58,2255,819,2018,6,23
Pass Defense Percentage,6,59,1384,817,2018,6,27
Pass Defense Percentage,6,60,1280,816,2018,6,16
Pass Defense Percentage,6,61,744,815,2017,6,12
Pass Defense Percentage,6,62,1425,813,2017,6,30
Pass Defense Percentage,6,63,350,805,2017,6,22
Pass Defense Percentage,6,64,685,798,2017,6,9
Pass Defense Percentage,6,65,685,793,2017,6,11
Pass Defense Percentage,6,66,437,793,2017,6,8
Pass Defense Percentage,6,67,437,791,2017,6,2
Pass Defense Percentage,6,68,397,790,2018,6,2
Pass Defense Percentage,6,69,1384,790,2018,6,8
Pass Defense Percentage,6,70,1384,789,2018,6,30
Pass Defense Percentage,6,71,1384,788,2017,6,30
Pass Defense Percentage,6,72,437,786,2017,6,5
Pass Defense Percentage,6,73,437,785,2017,6,12
Pass Defense Percentage,6,74,397,785,2017,6,28
Pass Defense Percentage,6,75,457,784,2018,6,23
Pass Defense Percentage,6,76,1280,781,2017,6,2
Pass Defense Percentage,6,77,685,781,2018,6,13
Pass Defense Percentage,6,78,1280,781,2018,6,17
Pass Defense Percentage,6,79,1384,781,2018,6,30
Pass Defense Percentage,6,80,685,779,2018,6,22
Pass Defense Percentage,6,81,350,777,2017,6,3
Pass Defense Percentage,6,82,1654,777,2018,6,2
Pass Defense Percentage,6,83,457,777,2018,6,30
Pass Defense Percentage,6,84,1384,775,2017,6,22
Pass Defense Percentage,6,85,1425,775,2017,6,15
Pass Defense Percentage,6,86,685,775,2017,6,2
Pass Defense Percentage,6,87,397,775,2018,6,13
Pass Defense Percentage,6,88,685,775,2018,6,27
Pass Defense Percentage,6,89,437,774,2017,6,28
Pass Defense Percentage,6,90,744,773,2017,6,15
Pass Defense Percentage,6,91,2255,773,2018,6,16
Pass Defense Percentage,6,92,1384,772,2018,6,1
Pass Defense Percentage,6,93,744,771,2017,6,22
Pass Defense Percentage,6,94,397,771,2018,6,22
Pass Defense Percentage,6,95,1654,771,2018,6,8
Pass Defense Percentage,6,96,397,770,2017,6,10
Pass Defense Percentage,6,97,397,770,2017,6,11
Pass Defense Percentage,6,98,1654,770,2017,6,5
Pass Defense Percentage,6,99,1654,769,2017,6,30
Tackles,6,0,397,12,2017,6,10
Tackles,6,1,397,12,2017,6,12
Tackles,6,2,397,12,2018,6,30
Tackles,6,3,397,11,2017,6,3
Tackles,6,4,2255,11,2018,6,2
Tackles,6,5,437,11,2018,6,13
Tackles,6,6,457,10,2017,6,12
Tackles,6,7,1425,10,2017,6,9
Tackles,6,8,397,9,2017,6,28
Tackles,6,9,1425,9,2017,6,5
Tackles,6,10,1425,9,2017,6,15
Tackles,6,11,2255,9,2018,6,4
Tackles,6,12,1384,9,2018,6,16
Tackles,6,13,2255,9,2018,6,20
Tackles,6,14,685,9,2018,6,8
Tackles,6,15,397,9,2018,6,27
Tackles,6,16,397,9,2018,6,22
Tackles,6,17,1231,9,2018,6,22
Tackles,6,18,437,9,2018,6,17
Tackles,6,19,397,9,2018,6,30
Tackles,6,20,685,8,2017,6,3
Tackles,6,21,457,8,2017,6,11
Tackles,6,22,350,8,2017,6,28
Tackles,6,23,457,8,2017,6,28
Tackles,6,24,685,8,2017,6,28
Tackles,6,25,350,8,2017,6,5
Tackles,6,26,685,8,2017,6,5
Tackles,6,27,437,8,2017,6,2
Tackles,6,28,457,8,2018,6,2
Tackles,6,29,685,8,2018,6,2
Tackles,6,30,685,8,2018,6,2
Tackles,6,31,685,8,2018,6,23
Tackles,6,32,437,8,2018,6,11
Tackles,6,33,437,8,2018,6,1
Tackles,6,34,397,7,2017,6,2
Tackles,6,35,685,7,2017,6,2
Tackles,6,36,350,7,2017,6,10
Tackles,6,37,437,7,2017,6,10
Tackles,6,38,350,7,2017,6,30
Tackles,6,39,1425,7,2017,6,3
Tackles,6,40,685,7,2017,6,11
Tackles,6,41,350,7,2017,6,12
Tackles,6,42,685,7,2017,6,12
Tackles,6,43,1425,7,2017,6,28
Tackles,6,44,685,7,2017,6,22
Tackles,6,45,437,7,2017,6,5
Tackles,6,46,350,7,2017,6,9
Tackles,6,47,1654,7,2017,6,9
Tackles,6,48,397,7,2017,6,2
Tackles,6,49,685,7,2017,6,2
Tackles,6,50,437,7,2018,6,16
Tackles,6,51,397,7,2018,6,22
Tackles,6,52,1425,7,2018,6,13
Tackles,6,53,2255,7,2018,6,8
Tackles,6,54,397,7,2018,6,17
Tackles,6,55,397,6,2017,6,31
Tackles,6,56,685,6,2017,6,31
Tackles,6,57,1425,6,2017,6,31
Tackles,6,58,397,6,2017,6,30
Tackles,6,59,350,6,2017,6,22
Tackles,6,60,437,6,2017,6,22
Tackles,6,61,457,6,2017,6,22
Tackles,6,62,350,6,2017,6,11
Tackles,6,63,397,6,2017,6,8
Tackles,6,64,1425,6,2017,6,30
Tackles,6,65,350,6,2017,6,15
Tackles,6,66,437,6,2017,6,15
Tackles,6,67,1654,6,2017,6,15
Tackles,6,68,350,6,2017,6,2
Tackles,6,69,1425,6,2018,6,4
Tackles,6,70,195,6,2018,6,22
Tackles,6,71,1654,6,2018,6,22
Tackles,6,72,1654,6,2018,6,2
Tackles,6,73,397,6,2018,6,8
Tackles,6,74,1425,6,2018,6,30
Tackles,6,75,2255,6,2018,6,30
Tackles,6,76,397,6,2018,6,11
Tackles,6,77,2255,6,2018,6,11
Tackles,6,78,1231,6,2018,6,1
Tackles,6,79,1384,6,2018,6,1
Tackles,6,80,1384,6,2018,6,22
Tackles,6,81,219,6,2018,6,17
Tackles,6,82,437,6,2018,6,30
Tackles,6,83,2255,6,2018,6,30
Tackles,6,84,1384,5,2017,6,2
Tackles,6,85,2269,5,2017,6,2
Tackles,6,86,350,5,2017,6,31
Tackles,6,87,457,5,2017,6,31
Tackles,6,88,195,5,2017,6,22
Tackles,6,89,219,5,2017,6,22
Tackles,6,90,397,5,2017,6,22
Tackles,6,91,1425,5,2017,6,8
Tackles,6,92,350,5,2017,6,30
Tackles,6,93,219,5,2017,6,22
Tackles,6,94,744,5,2017,6,9
Tackles,6,95,1819,5,2017,6,2
Tackles,6,96,397,5,2018,6,2
Tackles,6,97,437,5,2018,6,4
Tackles,6,98,195,5,2018,6,16
Tackles,6,99,397,5,2018,6,16
Assists,6,0,397,8,2018,6,16
Assists,6,1,1425,5,2017,6,5
Assists,6,2,1425,5,2017,6,9
Assists,6,3,685,4,2017,6,2
Assists,6,4,685,4,2017,6,3
Assists,6,5,397,4,2017,6,12
Assists,6,6,685,4,2017,6,30
Assists,6,7,195,4,2017,6,5
Assists,6,8,397,4,2017,6,2
Assists,6,9,397,4,2018,6,13
Assists,6,10,685,4,2018,6,30
Assists,6,11,397,4,2018,6,1
Assists,6,12,350,3,2017,6,2
Assists,6,13,437,3,2017,6,31
Assists,6,14,685,3,2017,6,31
Assists,6,15,195,3,2017,6,10
Assists,6,16,457,3,2017,6,10
Assists,6,17,685,3,2017,6,30
Assists,6,18,350,3,2017,6,3
Assists,6,19,397,3,2017,6,3
Assists,6,20,437,3,2017,6,3
Assists,6,21,457,3,2017,6,3
Assists,6,22,397,3,2017,6,11
Assists,6,23,685,3,2017,6,11
Assists,6,24,1425,3,2017,6,12
Assists,6,25,350,3,2017,6,8
Assists,6,26,457,3,2017,6,8
Assists,6,27,1425,3,2017,6,30
Assists,6,28,219,3,2017,6,22
Assists,6,29,1654,3,2017,6,9
Assists,6,30,437,3,2017,6,2
Assists,6,31,219,3,2018,6,2
Assists,6,32,457,3,2018,6,16
Assists,6,33,1819,3,2018,6,13
Assists,6,34,397,3,2018,6,2
Assists,6,35,397,3,2018,6,8
Assists,6,36,1654,3,2018,6,8
Assists,6,37,1819,3,2018,6,8
Assists,6,38,2255,3,2018,6,30
Assists,6,39,2177,3,2018,6,27
Assists,6,40,685,3,2018,6,11
Assists,6,41,1425,3,2018,6,11
Assists,6,42,350,3,2018,6,22
Assists,6,43,437,3,2018,6,30
Assists,6,44,397,2,2017,6,2
Assists,6,45,1280,2,2017,6,2
Assists,6,46,1819,2,2017,6,2
Assists,6,47,195,2,2017,6,31
Assists,6,48,397,2,2017,6,31
Assists,6,49,219,2,2017,6,10
Assists,6,50,350,2,2017,6,10
Assists,6,51,437,2,2017,6,10
Assists,6,52,1280,2,2017,6,10
Assists,6,53,195,2,2017,6,30
Assists,6,54,457,2,2017,6,30
Assists,6,55,195,2,2017,6,22
Assists,6,56,350,2,2017,6,22
Assists,6,57,397,2,2017,6,22
Assists,6,58,457,2,2017,6,22
Assists,6,59,1819,2,2017,6,11
Assists,6,60,685,2,2017,6,12
Assists,6,61,1280,2,2017,6,12
Assists,6,62,350,2,2017,6,28
Assists,6,63,397,2,2017,6,28
Assists,6,64,437,2,2017,6,28
Assists,6,65,685,2,2017,6,28
Assists,6,66,744,2,2017,6,28
Assists,6,67,1819,2,2017,6,28
Assists,6,68,219,2,2017,6,8
Assists,6,69,1819,2,2017,6,30
Assists,6,70,350,2,2017,6,22
Assists,6,71,457,2,2017,6,22
Assists,6,72,685,2,2017,6,22
Assists,6,73,219,2,2017,6,5
Assists,6,74,685,2,2017,6,5
Assists,6,75,1819,2,2017,6,5
Assists,6,76,685,2,2017,6,15
Assists,6,77,2929,2,2017,6,15
Assists,6,78,195,2,2017,6,2
Assists,6,79,2177,2,2018,6,2
Assists,6,80,397,2,2018,6,4
Assists,6,81,685,2,2018,6,4
Assists,6,82,1384,2,2018,6,4
Assists,6,83,437,2,2018,6,16
Assists,6,84,685,2,2018,6,16
Assists,6,85,1425,2,2018,6,16
Assists,6,86,397,2,2018,6,20
Assists,6,87,195,2,2018,6,22
Assists,6,88,437,2,2018,6,22
Assists,6,89,1231,2,2018,6,22
Assists,6,90,1654,2,2018,6,22
Assists,6,91,219,2,2018,6,13
Assists,6,92,2255,2,2018,6,13
Assists,6,93,195,2,2018,6,2
Assists,6,94,685,2,2018,6,2
Assists,6,95,1425,2,2018,6,2
Assists,6,96,2255,2,2018,6,2
Assists,6,97,2177,2,2018,6,8
Assists,6,98,397,2,2018,6,23
Assists,6,99,2177,2,2018,6,30
Sacks,6,0,219,30,2018,6,17
Sacks,6,1,219,20,2017,6,22
Sacks,6,2,1819,20,2017,6,22
Sacks,6,3,1425,20,2017,6,9
Sacks,6,4,195,15,2017,6,3
Sacks,6,5,219,15,2017,6,8
Sacks,6,6,1014,10,2017,6,2
Sacks,6,7,2929,10,2017,6,31
Sacks,6,8,1425,10,2017,6,10
Sacks,6,9,1819,10,2017,6,30
Sacks,6,10,1425,10,2017,6,3
Sacks,6,11,195,10,2017,6,11
Sacks,6,12,219,10,2017,6,11
Sacks,6,13,397,10,2017,6,11
Sacks,6,14,1819,10,2017,6,11
Sacks,6,15,397,10,2017,6,28
Sacks,6,16,2177,10,2017,6,30
Sacks,6,17,219,10,2017,6,9
Sacks,6,18,1819,10,2017,6,9
Sacks,6,19,195,10,2017,6,2
Sacks,6,20,397,10,2018,6,2
Sacks,6,21,2255,10,2018,6,4
Sacks,6,22,1819,10,2018,6,16
Sacks,6,23,1654,10,2018,6,27
Sacks,6,24,195,10,2018,6,1
Sacks,6,25,195,10,2018,6,22
Sacks,6,26,1384,10,2018,6,17
Sacks,6,27,2177,10,2018,6,17
Sacks,6,28,1425,10,2018,6,30
Sacks,6,29,1819,10,2018,6,30
Sacks,6,30,397,5,2017,6,2
Sacks,6,31,1819,5,2017,6,2
Sacks,6,32,161,5,2017,6,3
Sacks,6,33,195,5,2017,6,22
Sacks,6,34,1819,5,2017,6,22
Sacks,6,35,161,5,2017,6,11
Sacks,6,36,616,5,2017,6,11
Sacks,6,37,195,5,2017,6,12
Sacks,6,38,1819,5,2017,6,12
Sacks,6,39,2929,5,2017,6,8
Sacks,6,40,195,5,2017,6,22
Sacks,6,41,2177,5,2017,6,22
Sacks,6,42,161,5,2017,6,5
Sacks,6,43,195,5,2017,6,5
Sacks,6,44,219,5,2017,6,5
Sacks,6,45,1819,5,2017,6,5
Sacks,6,46,195,5,2018,6,22
Sacks,6,47,219,5,2018,6,22
Sacks,6,48,219,5,2018,6,1
Sacks,6,49,1819,5,2018,6,1
Sacks,6,50,195,5,2018,6,17
Sacks,6,51,1654,5,2018,6,17
Hurries,6,0,195,5,2017,6,30
Hurries,6,1,1819,5,2017,6,30
Hurries,6,2,1819,4,2017,6,22
Hurries,6,3,219,3,2018,6,20
Hurries,6,4,219,3,2018,6,23
Hurries,6,5,219,3,2018,6,22
Hurries,6,6,195,2,2017,6,2
Hurries,6,7,219,2,2017,6,2
Hurries,6,8,219,2,2017,6,10
Hurries,6,9,195,2,2017,6,3
Hurries,6,10,1819,2,2017,6,11
Hurries,6,11,219,2,2017,6,12
Hurries,6,12,219,2,2017,6,8
Hurries,6,13,195,2,2017,6,30
Hurries,6,14,219,2,2017,6,5
Hurries,6,15,219,2,2017,6,9
Hurries,6,16,195,2,2017,6,2
Hurries,6,17,1819,2,2018,6,13
Hurries,6,18,1819,2,2018,6,23
Hurries,6,19,219,2,2018,6,1
Hurries,6,20,397,2,2018,6,22
Hurries,6,21,1819,2,2018,6,30
Hurries,6,22,861,1,2017,6,2
Hurries,6,23,1654,1,2017,6,2
Hurries,6,24,195,1,2017,6,31
Hurries,6,25,219,1,2017,6,31
Hurries,6,26,1014,1,2017,6,31
Hurries,6,27,1819,1,2017,6,10
Hurries,6,28,1014,1,2017,6,30
Hurries,6,29,1819,1,2017,6,30
Hurries,6,30,2929,1,2017,6,30
Hurries,6,31,219,1,2017,6,3
Hurries,6,32,219,1,2017,6,22
Hurries,6,33,397,1,2017,6,22
Hurries,6,34,616,1,2017,6,22
Hurries,6,35,1819,1,2017,6,22
Hurries,6,36,161,1,2017,6,11
Hurries,6,37,219,1,2017,6,11
Hurries,6,38,350,1,2017,6,11
Hurries,6,39,397,1,2017,6,11
Hurries,6,40,2177,1,2017,6,11
Hurries,6,41,2929,1,2017,6,11
Hurries,6,42,1819,1,2017,6,12
Hurries,6,43,1425,1,2017,6,28
Hurries,6,44,2929,1,2017,6,28
Hurries,6,45,397,1,2017,6,8
Hurries,6,46,1425,1,2017,6,8
Hurries,6,47,1571,1,2017,6,8
Hurries,6,48,1654,1,2017,6,30
Hurries,6,49,161,1,2017,6,22
Hurries,6,50,219,1,2017,6,22
Hurries,6,51,1654,1,2017,6,22
Hurries,6,52,195,1,2017,6,5
Hurries,6,53,1819,1,2017,6,5
Hurries,6,54,219,1,2017,6,15
Hurries,6,55,161,1,2017,6,9
Hurries,6,56,219,1,2017,6,2
Hurries,6,57,1819,1,2017,6,2
Hurries,6,58,219,1,2018,6,2
Hurries,6,59,1819,1,2018,6,2
Hurries,6,60,195,1,2018,6,4
Hurries,6,61,1819,1,2018,6,4
Hurries,6,62,161,1,2018,6,16
Hurries,6,63,219,1,2018,6,16
Hurries,6,64,1654,1,2018,6,16
Hurries,6,65,1819,1,2018,6,16
Hurries,6,66,2177,1,2018,6,16
Hurries,6,67,161,1,2018,6,20
Hurries,6,68,397,1,2018,6,20
Hurries,6,69,3864,1,2018,6,20
Hurries,6,70,195,1,2018,6,22
Hurries,6,71,397,1,2018,6,22
Hurries,6,72,1654,1,2018,6,22
Hurries,6,73,1819,1,2018,6,22
Hurries,6,74,2177,1,2018,6,13
Hurries,6,75,161,1,2018,6,2
Hurries,6,76,195,1,2018,6,2
Hurries,6,77,219,1,2018,6,2
Hurries,6,78,2177,1,2018,6,2
Hurries,6,79,219,1,2018,6,8
Hurries,6,80,397,1,2018,6,8
Hurries,6,81,1819,1,2018,6,8
Hurries,6,82,161,1,2018,6,23
Hurries,6,83,397,1,2018,6,23
Hurries,6,84,2177,1,2018,6,23
Hurries,6,85,2177,1,2018,6,30
Hurries,6,86,195,1,2018,6,11
Hurries,6,87,397,1,2018,6,11
Hurries,6,88,1425,1,2018,6,11
Hurries,6,89,457,1,2018,6,22
Hurries,6,90,2177,1,2018,6,22
Hurries,6,91,195,1,2018,6,17
Hurries,6,92,1425,1,2018,6,17
Hurries,6,93,1819,1,2018,6,17
Hurries,6,94,161,1,2018,6,30
Hurries,6,95,219,1,2018,6,30
Blocked Passes,6,0,219,2,2017,6,5
Blocked Passes,6,1,80,1,2017,6,2
Blocked Passes,6,2,1014,1,2017,6,2
Blocked Passes,6,3,161,1,2017,6,30
Blocked Passes,6,4,195,1,2017,6,30
Blocked Passes,6,5,2929,1,2017,6,22
Blocked Passes,6,6,2177,1,2017,6,30
Blocked Passes,6,7,457,1,2017,6,5
Blocked Passes,6,8,219,1,2017,6,15
Blocked Passes,6,9,2929,1,2017,6,15
Blocked Passes,6,10,1425,1,2017,6,9
Blocked Passes,6,11,1819,1,2017,6,9
Blocked Passes,6,12,161,1,2018,6,2
